gene	ncodons	SymvsFL_k	SymvsFL_pval	RuvsFL_k	RuvsFL_pval	GivsFL_k	GivsFL_pval	GivsRu_k	GivsRu_pval	SymvsSUP05_k	SymvsSUP05_pval	SymvsHSym_k	SymvsHSym_pval	SUP05vsHSym_k	SUP05vsHSym_pval
Rmag_0302	751	0.4151982252617491	0.0	0.5004215402240806	7.244205235679146e-13	0.4426033137429565	0.0	0.7782075627893142	0.0381772124963996	0.4020886891097014	0.0	0.4315109294902033	4.663212038735765e-09	1.671359247327224	2.106204100016384e-12
Rmag_0306	882	0.1114060545497769	0.0	0.2638419332973866	0.0	0.2590129667173206	7.771561172376096e-16	1.036961642586336	0.6583241602976037	0.07541535965728038	0.0	0.5258325490766166	4.281994175114878e-05	2.171504701064553	2.031708135064036e-14
Rmag_0311	107	0.01452947242459732	0.0004946995966482737	0.7209873819334328	0.1583028257011343	0.09818052039037495	0.004896339973287311	0.665644777730869	0.1970820618317869	0.001134698697848912	0.001632928068183825	0.8556501633393648	0.6301431925231886	1.361327467900847	0.1317378933614382
Rmag_0327	235	0.1815090693076107	0.04275919525102734	0.4259269959854894	0.0006725658173498683	0.5554483952340742	0.07823652812241777	49.99999999999989	0.2724073591998437	0.4764879145232045	0.0221115433799427	0.4415083773931196	0.01229364633263952	1.037331639857119	0.8550520726504417
Rmag_0328	241	0.5327813016963483	0.002591790069195299	0.5527182982838276	0.006438892754566217	0.2939754667121269	0.0004257629079383873	0.09868170492719837	0.2980946687607319	0.7179870275262802	0.06692073292211864	15.96033147487907	0.2451735918336169	1.844007711784463	0.00136820980843988
Rmag_0329	322	0.2088853461592875	4.459649749488648e-08	0.2630278126092452	3.22934797791774e-06	0.1811702464646043	1.514057527374213e-05	0.4188612336079177	0.4078098196834078	0.03685402897374808	8.592143663221918e-10	0.5519602277197904	0.01604017187013695	1.760620641008728	2.785710995212298e-09
Rmag_0340	979	0.5176118088752746	7.138734048339757e-14	0.6290338565650531	2.270214016775185e-10	0.3118539631608619	5.551115123125783e-16	0.5608045564461298	0.0150900136314398	0.3583915313913129	0.0	0.9288323845942367	0.3013610494986788	1.965542764442917	2.220446049250313e-16
Rmag_0341	371	0.6879895839060427	0.02212133993438015	0.7473425516278418	0.2120105826377128	0.6307397990841431	0.01456640996894754	1.52300416794154	0.4523445107871485	0.6051215817732868	0.002278591662418394	0.9491333287951146	0.9278894004191588	1.30167276060126	0.004844977126114869
Rmag_0343	111	0.2905016032531433	0.0002227519316699844	0.3485925537278709	0.01664834578493024	0.0	0.0909132213708983	0.571239602876535	0.05855481429905784	0.3613310865661062	9.857214877229126e-05	0.7042805904800041	0.1083294945099909	3.570043310147549	5.271961471486897e-06
Rmag_0345	478	0.4270312184213446	0.0	0.3598832844478821	3.141709115084268e-12	0.3749401344538529	2.726925352192211e-10	0.6708206770978451	0.001223407372693663	0.4022412758868901	0.0	0.4558284619695004	9.382539190028183e-11	1.410463704145348	3.272093826001132e-06
Rmag_0349	276	0.6135531403334982	0.02502825726207103	0.6168647906290629	0.03785714550014441	0.6117820432391524	0.1350165462713323	0.03018021085700856	0.4333908143583396	0.1897287902118795	0.007839129914783638	0.8314316666023254	0.6493668561858653	1.161833736578986	0.0408069465646651
Rmag_0351	432	0.6119843114334046	6.293988474181944e-06	0.6042678503557474	0.001805369239041954	0.4987817647536869	1.839176233531248e-08	0.8523446696715263	0.287624359552742	0.6418068585947391	1.115010439178832e-05	0.8295307637931926	0.06750852816001274	1.419604420453645	0.00135190371145677
Rmag_0352	373	0.4815881301286352	2.988201845599558e-05	0.08666312684753083	0.0001429963361729847	0.5314768308435992	0.002728543185835486	1.180458976875552	0.1199623319430412	0.4305758053931197	4.124394514803953e-08	0.2218789807183697	0.05305154357059039	4.253089703061462	1.020961093445294e-12
Rmag_0353	659	0.7052332834305856	1.751277666217632e-05	0.2029049130077443	3.544225273266477e-07	0.6955193264867799	0.01303713203604873	1.047471932608854	0.6079300445194202	0.3341605696009583	0.0001160009050291677	0.01664117022602509	0.001737134353105851	1.585571607585233	5.585319200140937e-06
Rmag_0354	161	0.4206445818096989	0.06907945851341513	0.3445863521335615	0.3798846029031956	0.02642334579818804	0.6361885155259022	0.7182319247654249	0.1982976142451432	0.3163340040298644	0.06446474388270662	0.445153904357849	0.05503638771089236		
Rmag_0361	763	1.657050353962156	0.0145856387035882	1.320375775547553	0.1871580701192471	13.24255039912274	0.01869672453999138	1.258204342467565	0.4218704844679717	0.9328165200311462	0.697952831717188	49.99999999999989	6.344850178585659e-08	1.652327100967389	4.299371969551657e-11
Rmag_0362	195	0.9195138542296466	0.7744052201378903	0.8084537985590213	0.3850102974852446	0.7029246728146886	0.2939768538644061	0.1189455977394298	0.4011937770594167	1.071722173436533	0.9109993931010522	0.8762548738200688	0.7795571968568924	1.192149497057862	0.2992528095305316
Rmag_0363	457	10.8317512147373	0.0003638985863531063	12.10118286050678	0.0002220437104482054	0.8411099862032848	0.4892905882914851	0.8856439828634862	0.2342072441167357	0.8984373145424546	0.4705158708116991	4.778384816617182	5.819399784279256e-08	1.78622406333188	1.389292259013075e-08
Rmag_0365	690	0.2908290696869679	0.0	0.3078812412460379	2.331468351712829e-15	0.03625521070538516	5.013079951154964e-09	0.5808650695450833	0.1513661715531088	0.3938813705071977	0.0	0.06284418648433533	1.593025732438136e-07	2.558028148292586	2.033506696363929e-11
Rmag_0366	329	0.4812730212275017	2.361291996155757e-06	0.4573227212738355	2.683865130248542e-06	0.5517914976418631	0.007013838305084619	1.138909591756439	0.2976052475058971	0.2895125188752115	1.770858627736516e-06	0.6290051264866476	0.002827828677044342	1.301930290508128	0.01351547531502206
Rmag_0367	214	0.5789618268637022	0.003130283126828837	0.609254030200935	0.01053171974300859	0.4259917670629862	0.0186253606682899	0.8495655067105885	0.388285813148433	0.1409520832735085	0.001785938849208413	0.6163524227518812	0.003947089985682162	2.546574213423379	2.840710344731434e-08
Rmag_0368	617	0.4027690891783156	2.522981823460668e-12	0.4809720276659699	2.802219567499264e-10	0.2570759260302843	7.265998913652538e-11	0.9972395759147118	0.9184734418530163	0.3462060164866651	5.589373408554366e-11	0.6243876466398885	9.87149203900417e-05	1.583497095707413	2.69862126434095e-06
Rmag_0371	204	0.6568769076138324	0.0552345131794244	0.3574556097254372	0.02253446912511281	0.1648686256632979	0.00117314651247924	0.3263889715567108	0.08222768905303035	0.1408033009812225	0.00355999552983588	0.7799464952651582	0.1877159899675179	1.843760352727711	0.002954917490311515
Rmag_0372	478	0.4296039655160507	5.976119599182539e-11	0.09387127981801958	2.838840273966525e-13	0.561744713160622	9.746623375050945e-08	1.079882251495395	0.6176364715561862	0.3556771596303535	3.388400671155978e-13	0.8615715931416785	0.1804338775645977	1.400198799900806	7.768404818830899e-05
Rmag_0373	600	0.1788768882161063	3.996802888650564e-15	0.2195432851005812	2.669642285013651e-12	0.1453795246075827	3.723044095238492e-11	0.8086057659874905	0.2999563535277394	0.1934014823345618	2.334465953879317e-12	0.09313696771245139	3.208454978365083e-07	1.775202698039003	6.514091199782968e-08
Rmag_0378	161	0.009943063613544235	1.381588177196136e-10	0.3507201384732673	0.04170557843922262	0.3679454844078345	0.366434720960308	0.9870172880704555	0.9719916180868199	0.3057102805394976	0.02550010268505554	0.7718149399621329	0.3003518437312305	4.156930258988293	0.01214397645999576
Rmag_0379	165	0.2466848494815813	3.202667829826922e-07	0.532779498111565	0.0003007615734113012	0.352699025586151	0.001893866156745916	0.6906292205509873	0.1460202632327618	0.3343712473068465	0.0001644344201595649	0.4438954144333095	2.491896212264422e-05	1.580419913554887	0.1507236732756305
Rmag_0382	368	0.158617514577137	3.609216558730921e-06	0.1806154364009727	4.305197288356766e-05	7.477969963037384	0.02230441106196768	0.4440382302186772	0.05133413303562373	0.05824937597169315	1.819512471801232e-07	0.6981616236610094	0.04370216505446578	1.25797320582712	0.02062482115459752
Rmag_0384	362	0.4261251763299375	2.996303433144831e-07	0.6578328270813938	0.000295334454070928	0.6696052334908372	4.059527068722701e-06	0.6219891941364893	0.1175870076999409	0.4908279824655026	3.843986562390711e-08	0.7318277549408898	0.04679447304127304	2.020498693932087	3.109096218478768e-06
Rmag_0388	201	0.3049556492309154	6.626918037655471e-07	0.1212455908704705	1.067808962251782e-06	0.3462774180298181	0.1076799345875056	1.352450698484841	0.3024325445312674	0.2227340678516163	3.737457845431891e-07	0.6428623900183551	0.001638920876758432	2.053471145350249	3.053241627426484e-05
Rmag_0389	109	0.7643713377210662	0.0390733385603721	0.6822124624724927	0.08601058659933658	0.833611744816394	0.2370350624493442	1.201917150801836	0.2186190541391648	0.6891731053575113	0.01284384687644369	0.8804790094183398	0.3842789617338919	1.319040603854608	0.05859738717605223
Rmag_0409	334	0.3125196666285939	3.082401001108792e-11	0.3061074765632417	4.955208465773353e-10	0.2810882935065886	8.81827250921452e-05	1.154030639506694	0.3585697530318147	0.3102572386352165	5.555556015224283e-13	0.6119045158531914	0.001225664188293174	1.78309447755387	3.259841322078572e-05
Rmag_0412	350	0.5044535495890423	1.35947919588375e-11	0.2893431626509154	1.180480507145809e-05	0.4629249613165835	5.48565304292481e-10	0.9333895296205919	0.500309162093864	0.4589401665336064	1.300655139147011e-10	0.5285006947079729	1.262345760144612e-07	1.480373878337195	0.0002008018690475843
Rmag_0414	157	0.4338510016119523	0.01320184365406019	0.4863151955927386	0.00350765117507279	0.3561532798167182	0.1242142616535252	0.308061064432175	0.3676967198266926	0.2925371185810093	1.804436315089308e-05	0.2983294156754235	0.01801825333810247	1.428471191122551	0.07774208478629752
Rmag_0415	263	0.5522344224183202	0.03919905305478144	0.1413827772676875	0.0001001747330727776	0.1643277627919644	0.001472295317177075	1.078603739140347	0.7479931144078228	0.5135949331345151	0.01022243633295983	0.1092548693704645	0.008028641245742874	1.295143598960666	0.07067587728557267
Rmag_0416	293	0.9602194949138727	0.9071729042693149	0.9045451705945374	0.7294346307956479	0.8404977856140684	0.5822737422344321	1.954742860676991	0.30639017668799	0.07127638542932406	0.01612362460793282	0.09232919161439179	8.938255350310342e-07	1.563514368157713	0.1899810768574866
Rmag_0425	392	0.3184322062660181	5.951816817173494e-11	0.5162844245253385	3.48282569451186e-09	0.5403288140542227	1.869391836883949e-07	1.137113460414191	0.5146481387080647	0.2781976280525112	4.020228594470154e-12	0.47591375716356	0.0005998292412184858	1.629588266828375	2.228598416920136e-10
Rmag_0435	279	0.3127039442864793	0.0007182912124079621	0.3968532975727651	0.009731988173176886	0.4738354634547507	0.005507723068328807	0.5697482280821429	0.1811468895594199	0.3853489995782759	1.380385564186959e-05			2.532113501403841	1.935751713955103e-05
Rmag_0437	239	0.7790285131486109	0.3585401621791247	0.7758804787018151	0.4418928202894739	0.8343199141981696	0.7006460418857147	1.56042916130588	0.424353999510019	0.001406656303043588	2.285690145087393e-05	0.8418040428667366	0.3753434036619456	1.629147066317284	0.0004005518741112546
Rmag_0447	350	0.1749420177729842	1.281066808189735e-09	0.08039258710456894	1.777510805212046e-08	0.1758553939352568	1.918530302291721e-06	1.220569389105718	0.2494796367544863	0.2041782734258839	2.538924626094285e-11	0.7325962497337151	0.005618534527741526	2.107895987876161	0.0004418135569234094
Rmag_0448	260	1.221075818869775	0.2310591571256099	0.9992350660017583	0.9940160595317292	13.36783828070259	0.0225240217388748	1.809966818277591	0.01926056373572627	0.952215351035033	0.714321318738182	2.203192889926759	0.0007100135042608091	1.722230996928514	3.213422089531903e-07
Rmag_0449	512	0.4685690878537441	2.265033855464171e-05	0.4679962674743113	1.014724781533971e-06	0.5673307503378192	0.044285987349034	1.90953522562692	0.009566076807526191	0.4597415114889544	8.929328332296649e-08	0.6133326472671716	0.04111636139704122	2.008900030068797	4.263256414560601e-14
Rmag_0452	301	0.7673878893448796	0.2044541866961607	0.7517912304622328	0.331382026480833	1.718218828173824	0.1773002346881172	1.097788297078909	0.5925245261990917	0.7181341921289824	0.132583758684487	4.639058056463892	0.1200179327572398	2.254690039603288	0.002140388166920526
Rmag_0454	102	0.4616039440864095	0.005838876822283345	0.4475557795959344	0.01020323080530261	0.1025335353796214	0.02075738050776932	1.083864907901242	0.8253558719029421	0.3566897499475091	0.0004360747225542472	0.6750579429256484	0.01467567743948439	1.843073995180244	0.01028558586517536
Rmag_0458	884	0.7219494350740043	0.02646123251795596	0.7962022217374113	0.1246038721934066	0.5476956129917562	0.004679280820924725	0.9057898973559868	0.586572954310409	0.6208850506887957	0.002745657398978363	1.034719168202866	0.8061905019196731	1.538613452207755	3.045799382705994e-07
Rmag_0464	918	0.5831098484611806	0.0	0.4669922201745079	0.0	0.4953554266680724	0.0	1.06032913778343	0.5262869991428842	0.4467721669418169	0.0	0.7828296136427279	8.338017712505863e-05	1.598820603290376	0.0
Rmag_0470	388	0.5785128611336661	0.001085251228159501	0.678454058299329	0.02631504008987529	0.4382533651428271	0.001754791304283798	0.7067278120822338	0.01910348563259079	0.4600215510714128	8.499811506856858e-07	0.8586566206700629	0.3491199394222509	1.782009067108417	6.267004559745715e-08
Rmag_0472	132	0.1838188995162736	0.007072677044351661	0.2565593582263893	0.02630946003213086	0.1274369844514038	0.00289731327196785	0.5492150996633931	0.1079901533707325	0.3802246140338632	0.03757668272073311	0.885644077612923	0.8659595023930763	1.097609107763631	0.7318826288417186
Rmag_0474	473	0.655203726273971	0.002825245075618876	0.6560533674657669	0.006322449740837954	0.3105623580354792	0.01738553486309435	0.9266433103985572	0.5076566256092268	0.5728749288184538	0.0002416261601866365	0.7679347909808678	0.0675813139636543	1.264167275072912	0.01428375724999853
Rmag_0476	108	0.2060143945616126	0.004574379238738824	1.642987704190887	0.4294327380702848	0.08385827046920988	0.04057425784309177	0.5906815544666418	0.6153245553648852	0.1944026683900907	1.067526701215016e-05	0.09690147831282175	0.004105545497091745	2.822130728490949	1.471944854336549e-06
Rmag_0482	293	0.547726021782761	0.002775412498105645	0.603465314558838	0.01613196082097024	0.1409450752222697	0.0008729277786649892	0.6042075688940822	0.07729150212972846	0.4745314435047626	0.1193510927190314	0.5193964745470833	0.003034103836048296	1.478928464649695	0.0005729375052614394
Rmag_0484	341	0.7528150087806298	0.0675516834932961	0.7099156046996902	0.03157616550086273	0.6804961603643657	0.09302098789383839	1.300786011445173	0.19283728742128	0.6297610888205254	0.04914116704980531	1.180467153840726	0.501308907436458	2.27840000984903	3.051867927261753e-07
Rmag_0485	73	0.406329941943285	7.51164026757678e-07	0.4054220764618124	0.0002242027972586547	0.521181733421685	0.001768722613933238	1.112240036499596	0.7551082812265241	0.1750028114936746	6.786338891173749e-06	0.437091218738671	0.0002245700988623422	25.54863699763455	0.08026091172200378
Rmag_0487	236	0.152645382629029	1.787867517977215e-05	0.1813527851218647	0.0005343942744771013	0.1332697632411576	0.000164362733577561	0.9739819620864709	0.9548963997005124	0.1452560494994717	3.739830653937126e-06	0.0750585648524444	0.02718444573533751	2.323501572827324	0.0001720964288403071
Rmag_0490	251	0.6704123067553782	0.01681405301398198	0.6686389142309116	0.01852630793993471	0.3869247316471207	0.01184469794189547	0.01586395674522701	0.7156082857544939	0.3677530638609305	2.566645670221135e-05	3.819521906022647	0.4566139405693687	5.292137509937805	5.304795534288864e-06
Rmag_0491	268	0.5284418531907387	5.215096132715757e-10	0.5071377600494679	0.00108782654952444	0.4518549299378498	1.854938425083219e-11	0.7619094176939193	0.0281509183170624	0.4827848195981834	4.517386464897299e-12	0.6489936744717322	5.602680229532808e-05	1.909664852392225	0.1645704890799708
Rmag_0495	184	0.1283343617830149	0.001749686401815054	0.5617392967120985	0.1099733461053769	0.4899602674473974	0.0488758937079542	0.6511487280165948	0.1138241689753099	0.5590137156679778	0.02432345169565364	0.962737651792709	0.9519635053948974	1.777339092008732	1.642672240009801e-06
Rmag_0498	471	0.07454420314422072	9.632294961647858e-13	0.08029630006063523	2.01590966142362e-11	0.7073002820819638	0.01910912119093799	1.065965318786262	0.5610380420509102	0.02762511826006388	1.13242748511766e-14	0.6324244415064498	5.391166392199054e-06	1.242275975031448	0.1377145537746107
Rmag_0499	350	0.457329698469033	7.568191219164966e-06	0.4859743421581775	0.0002837062649330147	0.3914336298843725	0.001984952216019131	0.9030342816088183	0.4411067441774925	0.4344744092902249	2.208164606720686e-08	0.7004710426114152	0.02248363667861752	2.532199760320025	3.688498342313551e-07
Rmag_0502	556	0.6861320914128465	2.484834871196995e-08	0.3735011060477453	3.190031572231078e-10	0.7190022385364168	3.260875633226412e-05	1.183064650133231	0.1374584293116461	0.53272703443892	3.557476535576143e-10	0.7959436516837775	0.00145575773637252	1.236400413589286	0.0001210419771133786
Rmag_0504	206	0.2495846554843656	7.817094072049002e-08	0.3017536909019334	3.334249907283038e-07	0.3874454580870966	5.533476454766539e-05	0.9214778328726216	0.6494730389685399	0.4179505336440276	0.0001715127180422771	0.7584286944906535	0.2861285786346818	1.880717210244929	2.642139824493572e-05
Rmag_0505	364	49.99999999999989	0.0	0.9371323989240519	0.7446958943878841	1.439651244645744	0.7237233446762997	7.499797982134316	0.1155512983345635	0.7622678122507295	0.09889711964497094	9.706365662724968	0.3107124764781989	1.386394413973549	0.003548456797641375
Rmag_0506	186	0.4700788275993972	9.351034067495156e-05	0.4622890824566007	0.001025741984343576	0.4517417575285415	0.00558860307785658	1.033673604831805	0.9093782509956123	0.3669830172996955	3.230911881979548e-05	0.08071591748740636	0.001509357942358736	1.830543416986332	2.600393108287413e-06
Rmag_0510	169	0.1297885057121234	1.018862771928752e-11	0.1926219442055752	7.907934307382902e-10	0.67987035531895	0.02172006597818898	0.791012487229229	0.332197047793749	0.117862913764398	7.44471151392645e-12	0.1883651098755351	1.043126691968599e-05	1.455123886026423	0.0250739599542279
Rmag_0513	725	1.105491559529982	0.6434464504335984	0.6881205575993429	0.01000845473018053	9.752253797657227	0.208711103455108	1.886519790820357	0.1397703067288586	0.7746047042544082	0.1001583011146184	12.51482225200537	0.0007029050604602238	1.58940986546619	4.322098234865734e-13
Rmag_0514	82	0.2750628102684819	0.0002936486458027243	0.2244841973795184	0.02096469244536769	0.4094486384717222	0.01807353355035324	2.07366149418088	0.01817815930561817	0.2823370206263654	0.000516706509417153	0.0	0.5837083550571972	0.5793423972027756	0.1771910083172489
Rmag_0518	441	0.002138297994891096	9.055116194645052e-07	0.04037283225618311	9.44526256096978e-08	0.03611666698464856	0.0001021811915200566	3.75807200679078	0.01883039190549007	0.6280771400942943	0.03117300104047271	1.014075791230446	0.9718261975890036	1.348973403573134	0.004733972569928913
Rmag_0520	631	0.2692051682653001	4.933955111141586e-07	0.3956221102831255	2.008378530149457e-08	0.3523009195996041	3.686893577325989e-06	0.382987090617861	0.0747930091438257	0.5690156811894631	0.002781445353218781	0.01866853257009629	0.000698412072676402	1.765854141650566	4.284778476471018e-08
Rmag_0523	772	0.1109005364928571	6.238728311735997e-09	0.1003527521451593	9.214836732529541e-05	0.1537212414152549	1.962981721614909e-08	0.8898344088562785	0.4438844876949692	0.7259403452216396	9.94067588910852e-07	0.934518799777625	0.6739418268795621	2.880210055114654	4.945656985055891e-07
Rmag_0524	378	0.03888723983251201	3.277267346391e-12	0.01189920111123073	2.575939461735288e-11	0.04150398879111111	2.142723246723044e-06	1.08923324227449	0.5002407993049585	0.05426507916413972	7.274070235041563e-12	0.7846536120012305	0.07572197796680324	2.677650782249668	2.787099596668341e-07
Rmag_0526	229	0.5176042661862501	1.232078746249421e-05	0.341678501237108	2.552567804137151e-05	0.4156254980772136	8.46299039173326e-05	0.7465033703096255	0.4785129822747842	0.3232031467920173	5.033336260451549e-06	0.4389106455904438	0.0005658055122204075	1.199180670660494	0.1174793262182244
Rmag_0531	439	0.2995399785792759	6.238286413218219e-06	0.4904426112435116	4.399911816888036e-06	0.2707204781254486	9.41028255319054e-10	0.933389326977196	0.5792287211367526	0.2904399328351324	9.992007221626409e-16	0.7674470058430707	0.01531040577323273	1.898876231962169	1.534819071835614e-08
Rmag_0532	375	0.4849204746907215	0.00243376343043411	0.3636658859712463	4.293320663295574e-05	0.4297604761841878	0.0661836717274843	10.51719884694995	0.01597950792319691	0.6469623759508323	0.03162726747065359	0.1813603148340173	0.01911171886166907	1.36061269590239	0.4838176912636971
Rmag_0533	288	0.4970629265479219	0.004043774054836802	0.5422631798058577	0.0001240951031663551	0.6284897495146186	0.3623105602963383	3.227647083308678	0.3242449586844584	0.5189886114317099	0.000258208095538115	0.760540806985833	0.01251263488628573	1.289945188234849	0.1515620610649757
Rmag_0542	205	1.716326993654062	0.6430124788879974	0.02503315799820109	0.000645584449982417	6.381437166701589	0.08313884055189147	1.313336364868035	0.08486770575840974	0.4423783365897297	0.6649641041708606	1.225352971680579	0.6995247804730143	3.726559542049514	0.0265106378669574
Rmag_0543	321	0.6114573013795962	0.04976295015860588	0.6065466768879767	0.09240761155609656	0.5606429813284483	0.2192687484583199	0.968661547518489	0.8447431769819467	0.4726637232107417	0.0001889278674134243	0.9487146702063108	0.7770164697729762	2.000776494080331	1.194871024012834e-06
Rmag_0546	342	0.539144259232668	0.01803159968125767	0.4844382186199232	0.0009059755376338297	0.7055069481413675	0.3955999694515314	1.691283566577785	0.04884665974369051	0.6069344655279206	0.1859863564231972	0.6252756896614289	0.07322433753547064	1.402319691100569	0.003245926354549455
Rmag_0547	266	0.3721294213190349	8.640379944857557e-08	0.4065429199760496	1.098917350195183e-05	0.2062382592997416	0.0004211813576504575	0.7319401570698945	0.1300310058602887	0.3745218323768062	8.11352318663694e-10	0.4125813729533186	4.250674630679185e-05	1.317718412482104	0.005863518880518614
Rmag_0554	343	14.42631354606123	0.1342601052627951	0.1517574957507332	1.272396665807918e-08	0.04461476134277498	1.729467680178232e-10	1.577225547589031	0.06997152522941086	0.8279854086665733	0.4826454216299167	3.245385800818384	0.002201165935975302	1.486826933757061	0.04310742011127011
Rmag_0555	148	0.6580923237614521	0.002244018629029565	0.5558971648811005	0.003899103835659834	0.7282000978000152	0.1810006032779633	1.07824235843766	0.7796744786257712	0.5921834836195943	0.0009098225633347168	0.7900272735648018	0.09719016757139509	1.341637874905683	0.08064472795331823
Rmag_0556	265	0.7746839706855042	0.3184399796785562	0.6530484065897133	0.1277667907202759	0.8515185400913711	0.6563527831520308	1.220025194563299	0.1401923516799206	0.733905268107156	0.05731792196179575	1.244500029693716	0.3489373229399866	2.381606611190241	2.765439673590997e-06
Rmag_0558	89	0.4173841039431117	0.02323219143350297	0.4498529506573417	0.0170826656300066	0.00818232489724035	0.01879956194031218	0.2162450042185344	0.3316656016670527	0.2877383874877112	0.003214661117091788	0.07893959511761961	0.004628477069661741	0.985390535938805	0.9570027529648404
Rmag_0559	232	0.5097895781053596	7.679587506104202e-05	0.5621007713131143	0.00431741354895232	0.3423824410651066	9.473672891391338e-05	0.8253510307590546	0.2739746056700237	0.2719963984103821	2.330579063070104e-10	0.6260193914315615	0.001058475970006745	1.925213872399546	1.529150254520051e-05
Rmag_0560	287	12.67151189703128	0.05049612624471744	1.703133856047772	0.02460896799952561	3.292391090829906	0.01998968641815224	1.188929367758497	0.2370960029868062	1.096255321108797	0.7054509267120754	8.805250015271016	6.307965121399306e-05	2.249999569246126	3.430184130071012e-06
Rmag_0563	640	0.3883077909646271	0.0	0.525442274372627	4.584534440965626e-08	0.4567608234948478	0.0	0.8765332963213524	0.1801795555403338	0.3346447469493253	0.0	0.6765221114843609	1.109670133558893e-10	2.038781476827581	1.084043632637588e-09
Rmag_0572	112	0.68156584782648	0.1738677794576838	0.4362258830362573	0.05039625675969417	0.2725925444941991	0.08901610287995765	0.7266046382983598	0.1908800419685193	0.4595167345552733	0.02381299358041888	0.001173976041831396	0.0289379675110536	1.937013027219619	0.004690695153420243
Rmag_0574	172	0.2302096976789504	0.01492738545644623	0.4547742584913014	0.008781460000797159	0.3451969435079493	0.04217253246091501	0.1457402036139437	0.1190050374100978	0.3689477523698841	0.00148772562613686	0.6520521609494523	0.1042669838481849	1.538243639906758	0.06227838050882495
Rmag_0575	107	0.5180097045810894	1.842144725894279e-05	0.4976282561935396	3.381430844806577e-05	0.5482180639603178	0.3123988717519984	1.094705329236099	0.7301482123089236	0.3861708557135893	4.507909690198986e-06	0.6417332885901703	0.01621878946904654	1.641402506423864	0.0008261289143534079
Rmag_0576	126	0.604473446660731	0.1529803519064156	0.6134925014068716	0.412947984853592	0.585295139460597	0.2315939028099189	1.180074959247973	0.7097279325016397					1.16735448629446	0.6020513254642091
Rmag_0577	406	0.5619534831537601	6.00821964835685e-06	0.3127748465341945	0.0001799274126039752	0.4767453096157442	1.112610693465577e-06	0.9240239007266284	0.3416175788614733	0.589040580149828	4.556069710393018e-08	0.7976314176693252	0.2377749592269713	1.959378824899449	6.934553634618812e-05
Rmag_0578	142	0.6386443343084196	0.07446544433300384	0.5955046793226839	0.05436324866391673	0.5665110950572635	0.1193617583429083	49.99999999999989	0.1221427849406526	0.6509179846889064	0.1381710568049457	1.019596172666357	0.9525986308211015	1.401871470255754	0.01357866079687209
Rmag_0579	247	0.5289606423247805	0.002290411333353948	0.5939997118415073	0.01260283746097746	0.3658545992603676	0.003011783225010944	0.8283958670118361	0.212537285485679	0.4511287886443831	2.941678642898182e-07	1.239046732619945	0.5121261896549649	3.147721258096769	1.513060121638432e-09
Rmag_0583	174	0.3666598402543535	1.40939251551675e-05	0.556632869972825	0.1056175699292916	0.4866500855739934	0.001161669488283223	0.7598990651328936	0.6818902290200304	0.2874114253053086	0.000574698497391557	0.1400958506060127	0.6756153378353855	1.558577929713259	0.0004124189213743357
Rmag_0587	423	0.2942442407630417	7.665006074297764e-09	0.4863517575197273	7.750380337512297e-10	0.01530814004110389	2.091348205723875e-10	0.6205901383914888	0.003411598325636422	0.3487259999885541	1.620925615952729e-13	0.5305376744204667	3.570421824861114e-08	1.776869997222028	1.942390692732943e-11
Rmag_0592	580	0.1002863053420572	1.956982020878684e-09	0.08177494775141445	5.965228311310966e-11	0.1478372876510423	0.003018437293408338	1.837915370846146	0.0002619316475440669	0.440388468867182	1.147728911909951e-09	0.6338605975725735	0.01595730409013341	2.062769674525719	1.110223024625157e-15
Rmag_0593	236	0.164043686324609	2.742678975486967e-06	0.4412124560856276	4.796751142066569e-06	0.2323511262988135	0.003231391853770083	1.085440326540982	0.6326038795809343	0.05399936857400427	3.786919407722245e-06	0.1949456543170311	0.001180339542838804	1.205941090554272	0.2166989025076697
Rmag_0594	533	0.4030613414220607	3.419486915845482e-14	0.2933068775477288	6.739469093908212e-09	0.2992226694116762	7.659539669191417e-12	0.9203341839858611	0.3540227787402697	0.5992073653392346	9.2148511043888e-15	0.553989333685124	1.752386522513305e-05	1.492722547742574	4.066602043661938e-06
Rmag_0595	172	0.6166293888073942	0.07199198696925568	0.732166959650602	0.3886619054087019	0.2180485908538281	0.01105072779786676	0.69371426141815	0.2485970669370626	0.5854824971265965	0.3131729469309907	0.5164540885205419	0.04561096926511876	1.341704358533423	0.2353812470683061
Rmag_0597	225	0.2417239410725151	0.0002066152118478382	0.2867403587196743	0.0007982751404953525	0.4953898670597109	0.1565339843590986	0.8339803107515182	0.6708371669847091	0.3486771912817548	0.001044678695363399	0.002227164717107849	0.000423354946371246	0.2004649110813793	0.009113489690977916
Rmag_0602	454	0.6539957396968746	9.623781471546078e-05	0.657883144523117	0.00202978601984094	0.3085409851072486	0.001419070009527124	0.6577115240969068	0.1683982156753977	0.5429805293397201	4.969200817495079e-08	0.836801873282396	0.3841266589235763	2.989370892915432	2.792765133485808e-06
Rmag_0604	478	0.1898764602104697	0.0	0.01178641309423019	1.727156195840962e-10	0.1725330610388148	0.0	0.9645616055886914	0.7564021097025885	0.1626733518239685	0.0	0.149993008696961	1.948700994680586e-06	2.56571907341613	1.893674717035054e-08
